id,filename,hypo
219,audio_219.wav,летом тысяча двести сорокового рыцари идет в поход на русь занимают изборск затем псков
220,audio_220.wav,их следующая цель  новгород
221,audio_221.wav,удивительно но даже зная о приближении противника новгородские «бояри» изгоняют александра невского
222,audio_222.wav,почему после победы над шведами влияние князя возросло баяри опасаются дальнейшего усиления его власти
223,audio_223.wav,баяри посылают к князю г гансов и умоляют вернуться
224,audio_224.wav,с третьего раза александр соглашается
225,audio_225.wav,из пскова но главная битва с крестоносцами еще впереди она пройдет пять целых ноль десятых апреля одна тысяча двести сорок две целых ноль десятых года на чудском озеле
226,audio_226.wav,историки до сих пор спорят о численности армий которые сошлись на льдоозеро одни говорят о пятнадцати тысячах русских и десяяти
227,audio_227.wav,александр выстраивает своих воинов прямо на льду озера
228,audio_228.wav,в centre knyaz stavyat luchnikov s flango v konnitsu za спиной русского войска выстроены баррикады из обозов
229,audio_229.wav,заграждения должны помешать рыцарям выбраться на берег
230,audio_230.wav,крестоносцы наступают «свиньей» так на руси называют боевой порядок в форме тупоконечного клима
231,audio_231.wav,тогда александр приказывает коннице обойти ливонцев с флангов и взять их в клещи заметив что главные силы ордена
232,audio_232.wav,попали в ловушку вспомогательный отряд крестоносцев впускается в бегство
233,audio_233.wav,опасность угрожает руси не только из запада но из востока в одна тысяча двести тридцать семь целых ноль десятых на страну
234,audio_234.wav,чернигов и киев отец александра великий князь владимирский ярослав отправляется в сарай столицу золотой орды
235,audio_235.wav,и первым из русских князей просит у батыя ярлык на княжение
236,audio_236.wav,ярлык  это ханская грамота которая подтверждает
237,audio_237.wav,полномочия князя баты одобряет кандидатуру ярослава но отправляет князя в столицу монгольской имperии
238,audio_238.wav,каракарум ярлык на княжение он получит там из рук великого хана ярослав едет в столицу встречается с ханом
239,audio_239.wav,но внезапно умирает на обратном пути судя по всему монголы его
240,audio_240.wav,отравили
241,audio_241.wav,в первую очередь невского на не сти везит великому хану
242,audio_242.wav,но сначала он решает а
243,audio_243.wav,превыше всего монголы ценят воинскую доблесть поэтому разбивший шведов русский князь вызывает у хана уважение
244,audio_244.wav,по приказу батыя александру подносят чаше кумыса
245,audio_245.wav,выпить кумыса с ханом  велика часть но если не осушить чащу до дня мож на нести хану огромное оскорбление
246,audio_246.wav,заплатить за него скорее всего придется жизни а по легенде чаша просто огромная баты внимательно следит за русским князем
247,audio_247.wav,осилит ли не поморщится
248,audio_248.wav,александр допивает чащу до конца с этого момента хан начинает ему покровительствовать по легенде
249,audio_249.wav,александр невский и вовсе стал батыю приемным сыном русский князь якобы поворотался с наследником хана сартаком
250,audio_250.wav,дальнейший путь невского лежит в монгольскую столицу
251,audio_251.wav,которого от батыя путь в пять целых ноль десятых
252,audio_252.wav,тысяч километров и пока князь с младшим братом андреем добираются до города правитель империи умирает
253,audio_253.wav,теперь власть сосредоточена в руках его вдовы
254,audio_254.wav, 
255,audio_255.wav,эй
256,audio_256.wav,это «ревузор» это второй сезон первого онлайн шоу про вузы
257,audio_257.wav,в этом сезоне мы собрали целую команду пять целых ноль десятых популярных блогеров чтобы проверить университеты россии
258,audio_258.wav,что вскрывается за дорогими лабораториями
259,audio_259.wav,человек с высшим историческим образованием антон он уже прошёл этот путь и точно знает как правильно sочетать студенческий быт
260,audio_260.wav,и науку вузы готовы к нетрадиционному взгляду на них
261,audio_261.wav,проверим зачёт или пересдача врываемся в новый сезон пристегнитесь мы не намерены останавливаться по дороге
262,audio_262.wav, 
263,audio_263.wav, 
264,audio_264.wav,я рад тебя видеть я тебя тоже антон супер э сережки спасибо всем привет ревузор снова с вами
265,audio_265.wav,и с нами у нас много новый теперь целая команда но доверить начать этот сезон мы решили старичка
266,audio_266.wav,антон это сейчас про vspодна целая ноль десятых былто ну ладно на самом деле я соскучилась а ты а вы
267,audio_267.wav,у нас на пути
268,audio_268.wav,главный вуз российской ядерной энергетики один из не многих сочетающих в себе фундаментальную физику инженерию это важно антон
269,audio_269.wav,инженеры физики ждут нас
270,audio_270.wav,я бы не был так уверен но все таки я подготовил список главных локаций по ним мы и отправимся тебе осталось только переодеться ты жит толстовку взяла
271,audio_271.wav,ну конечно взяла пойдём пойдём
272,audio_272.wav,нет это не тайное заклинание или приветствие на корейском это расшифровывается как национальный исследовательский ядерный университет
273,audio_273.wav,московский инженернофизический институт факт первый
274,audio_274.wav,это один из первых двух национальных исследовательских университетов россии
275,audio_275.wav,сорок две целых ноль десятых года интересно что первые занятия тут начались первого января сорок третьего
276,audio_276.wav,да уж а современных студентов не то что первого к первой не всегда соберёшь
277,audio_277.wav,факт две целых ноль десятых инфа для любителей считать шаги комплекс вуза – это пятьдесят семь целых ноль десятых зданий и сооружений он занимает территорию в девятнадцать целых ноль десятых гектаров
278,audio_278.wav,общая площадь учебных и исследовательских корпусов составляет более девяносто шести тысяч квадратных метров и это только московский кампус
279,audio_279.wav,факт третий шесть целых ноль десятых сотрудников и преподавателей mefi получили нобелевскую премию круто это всё таки побольше чем повышенные стипендии
280,audio_280.wav,факт четвертый
281,audio_281.wav,уже ищешь в поиске сколько баллов нужно набрать для поступления не спеши мы все расскажем
282,audio_282.wav,средний бал для прохождения на бюджет в две тысячи двадцать три целых ноль десятых году девяносто три целых ноль десятых балла
283,audio_283.wav,при этом минимальный средний бал чуть больше восемьдесят семь целых ноль десятых баллов в институте финансовых технологий экономической безопасности
284,audio_284.wav,сложнее всего поступить в институт международных отношений здесь средний бал достигает почти сто целых ноль десятых баллов для профильных направлений средние баллы такие
285,audio_285.wav,факт пять целых ноль десятых
286,audio_286.wav,ммм
287,audio_287.wav,кстати mifi находится на восемнадцатом месте в медиарейтинге вузов россии по информации на август две тысячи двадцать три целых ноль десятых года
288,audio_288.wav,вы как там
289,audio_289.wav,разгоняем частицы ари может со студентов начнём
290,audio_290.wav,ребят привет о привет привет как тебя зовут сколько тебе лет на каком учишься а привет я миша
291,audio_291.wav,теперь шел на второй курс успешно недавно сессию закрыл uh со средними оценками потому что немножко был раздолбаем под конец года но потом собрался потом собрался я учусь на
292,audio_292.wav,почему ты выбрала именно мефи
293,audio_293.wav,вопервых это очень престижный университет а вовторых здесь есть направление экономическая безопасность
294,audio_294.wav,да поступить трудно но как говорится чем труднее поступить значит тем лучше будет э образование а подготовительное обучение оно платное бесплатное бесплатное
295,audio_295.wav,технические науки хорошо изучаются а даже если учиться в какихнибудь гуманитарных вузах все равно в будущем в профессии понадобятся знания всех вот этих
296,audio_296.wav,технических наук у нас есть реактор и это главный фактор
297,audio_297.wav, 
298,audio_298.wav,идем идем идем привет привет жидал нас да а может без предупреждения как так ну я догадывался что придут посмотреть
299,audio_299.wav,скажите нам теперь что здесь делают что здесь происходит ну вот у вас на экране находится сейчас э цифровой э
300,audio_300.wav,цифровая копия э реактора rtmefi
301,audio_301.wav,то есть как есть автомобильные
302,audio_302.wav,симуляторы обучения самолёты симуляторы обучения всё правильно ок симулятор это понятно а какие ещё там возможности применения для чего это
303,audio_303.wav,ну также есть возможность проведения виртуальных экспериментов лабораторных работ для студентов и в в целом развитие
304,audio_304.wav,uh виртуальных технологий uh с точки зрения ъядерной физики у гу а можно попробовать конечно
305,audio_305.wav,смотреть у нас э есть э вот под большим пальцем
306,audio_306.wav, 
307,audio_307.wav,аааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааааа
308,audio_308.wav,эх арина арина приходи на перездачу
309,audio_309.wav, 
310,audio_310.wav,живёшь в общаге или ездишь из дома а я живу в общаге на улице кошкино
311,audio_311.wav,шаг будет
312,audio_312.wav,а тараканы есть конечно есть везде есть
313,audio_313.wav,но сейчас есть новые общежития куда хочется попробовать также добраться
314,audio_314.wav,не иметь дисциплинарных зысканий
315,audio_315.wav,общежитие это больше не про какието условия там все такое это про атмосферу
316,audio_316.wav,у вас э контингент преподавателей взрослый и или э всё таки более молодой зависит от кафедры
317,audio_317.wav,а вы ребят кто собирается поступать смотрите обязательно «ревузор» и выбирайте вуз
318,audio_318.wav,без «идеального совпадения» не сложится «идеальная картинка»
319,audio_319.wav,привет я саша мне двадцать один год скоро я оканчиваю институт и всю свою созnaтельную жизнь я помогаю людям
320,audio_320.wav,родители меня так воспитали что для меня это не какоето геройство а норма жизни я много работал волонтером на разных мероприятиях
321,audio_321.wav,спортивные турниры конференции в библиотеках танцы в
322,audio_322.wav,и многие другие добрые дела для меня лучший стимул продолжать творить добро – это радастные эмоции
323,audio_323.wav,и счастливые глаза людей которым я смог помочь я загеттировал многих своих друзей продолжать творить эту цепочку добра
324,audio_324.wav,потому что я абсолютно уверен что добро возвращается
325,audio_325.wav,недавно я наткнулся на информацию о том что можно стать донором костного мозга я никогда ничего об этом не слышал
326,audio_326.wav,и вот решил узнать
327,audio_327.wav,а костный мозг не берут из позвоночника донация костного мозга элики мы по этических столовых клеток крови существует два способа а первый сп
328,audio_328.wav,это способ это способ э эфирезом
329,audio_329.wav,и представляет он из себя как банальную uh сдачу
330,audio_330.wav,крови или тромбоцитов или плазма то есть какихто компонентов крови но для того чтобы клетки гемопоэтические столовые клетки крови
331,audio_331.wav,оказались непосредственно в крови верят этой процедуре донору будут водить специальный препарат который поможет просто выйти этим гемопафизическим столовым клетками
332,audio_332.wav,кровь как правило метод эфиреза применяется в настоящее время в большинстве случаев практически девяносто пять целых ноль десятых
333,audio_333.wav,путем прокола тазовых костей и забора непосредственного костного мозга из тазовых костей конечно это процедура
334,audio_334.wav,проводится в условиях операционной предварительно uh с донором будет общаться не только
335,audio_335.wav,гематолог трансфузиолог который будет проводить эксфузию костного мозга
336,audio_336.wav,и также врачанестезиолог который подберет конкретно для этого донора определенные
337,audio_337.wav,тип э анэстезиологического пособия во время донации донор донирует меньше одного процента отсек где мы по этических столовых клеток крови
338,audio_338.wav,практически безболезненная на текущий момент не опасная процедура поскольку в настоящее время мы знаем все возможные побочные эффекты того того
339,audio_339.wav,применяемого лекарственного средства или метода лечения
340,audio_340.wav,и мы предотвращаем все возможные последствия все доноры проходят
341,audio_341.wav,а комплексное обследование перед процедурой донации и конечно для нас очень важно чтобы донор был полностью здоров чтобы быть
342,audio_342.wav,полностью уверенным что мы не навредим
343,audio_343.wav,какихто тромбозаводов мы забираем крайнe малое vspтри целых ноль десятых эмо по этических столовых клеток крови буквально один процент от всех
344,audio_344.wav,клеток крови которые находятся в организме донора в организме человека то восстановление происходит за
345,audio_345.wav,буквально дветри недели законодательно донор может отказаться на любом этапе от проведения донации
346,audio_346.wav,каждый донор который вступил в регистр должен понимать о том что когда ему позвонили сказали что вы подходите для
347,audio_347.wav,какогото пациента это не только ему сообщили какуюто новость это пациенту сообщили тоже новость о том что ему найден донор и
348,audio_348.wav,конечно пациенты это люди которые страдают онкоlogическими онкогематоlogическими заболеваниями
349,audio_349.wav,для них появляется огромная надежда на спасение на то что они
350,audio_350.wav,будут живы после трансплантации человек который вступил в регистр доноров костного мозга должен держать постоянный контакт с регистром если вдруг меняет свои
351,audio_351.wav,контактные данные а поскольку ему могут не звонить длительное время
352,audio_352.wav,также донору необходимо понимать о том что
353,audio_353.wav,он должен будет в конечном счете задействовать свое личное время свое состояние свое настроение для того чтобы пройти в дальнейшем
354,audio_354.wav,подтверждающее типирование пройти обследование в конечном счете донации может спасти жизнь пациента
355,audio_355.wav,принято считать что о благих делах не говорят но если о них не говорить то
356,audio_356.wav,как вдохновить других на что то хорошее нас
357,audio_357.wav,тем больше людей будет спасено в ваших руках сделать выбор в пользу добра сдать кровь на типирование – это шанс для каждого из нас помочь тому
358,audio_358.wav,кто в этом понастоящему нуждается
359,audio_359.wav,других клоунов обмануть нас сделать вид что они настоящие дойти до финала и победить в этом challenge
360,audio_360.wav,всем привет дорогие клоуны у нас для вас куча воп
361,audio_361.wav,интересно мне кажется этот клоун чтото вскрывает парни внимание номер два
362,audio_362.wav,наш хлом бы так не ответил это вообще бред номер три
363,audio_363.wav,семь целых ноль десятых раз потому что семь целых ноль десятых дней в неделю похож похож ровно семьдесят пять целых ноль десятых раз
364,audio_364.wav,ровно семьдесят пять целых ноль десятых раз ну вообще не наш варик или возможно не наш чтобы крест на нем не вставить пока вот сюда поставим
365,audio_365.wav,мне кажется в районе пяти
366,audio_366.wav,ровно три целых ноль десятых раза сказал хорошо уверенно но с цифра ошибся ну возможно но на самом последней месте вот так вот пока вот так вот вот вот вот вот вот вот вот вот вот вот вот вот вот вот вот вот вот вот вот вот вот вот вот вот вот вот вот вот вот вот вот вот вот вот вот вот вот вот вот вот вот вот вот вот вот вот вот вот вот вот вот вот вот вот вот вот вот вот вот вот вот вот вот вот вот вот вот вот вот вот вот вот вот вот вот вот вот вот вот вот вот вот вот вот вот вот вот вот вот вот вот вот вот вот вот вот вот вот вот вот вот вот вот вот вот вот вот вот вот вот вот вот вот вот вот вот вот вот вот вот вот вот вот вот вот вот
367,audio_367.wav,конечно шесть целых ноль десятых вы что не помните я помню каждый раз
368,audio_368.wav,из конкурса как говорится убрать я предлагаю вот
369,audio_369.wav,за любую малейшую провинность да итак мы из игры выкидываем clowna под номером две целых ноль десятых
370,audio_370.wav,иди нажимай на кнопку номер два мы с тобой прощаемся так ну попрощались это точно не нас не не не вообще я спокоен
371,audio_371.wav,длинный такой какойто он такой непонятный одиннадцатый что говоришь одиннадцатый повыше повыше туда его
372,audio_372.wav,вот зрители сейчас сами посмотрите буквально и по подумайте кто из них может быть настоящим клоуном ага ребята
373,audio_373.wav,двенадцать целых ноль десятых да номер двенадцать целых ноль десятых номер двенадцать целых ноль десятых пока пока пока
374,audio_374.wav,это вообще это как будто не клоун это вообще не клоун сын клоунов вышел две недели назад а он уже говоришь это первый ролик с клоуном понятно
